navigation_id,user_id,navigation_session,category_name,position,order_id,typeOfStudy,date_added
2200,251,888e1bbd-ade7-4a31-8b69-76f1014afef9,Business,2,1,NULL,"2016-07-01 23:10:45"
2201,258,6cae250e-7e7b-4b5e-be90-58075fc1c1c4,UK,2,1,NULL,"2016-07-02 04:19:20"
2202,259,f0e586c8-91a0-410e-b75c-63856d0d37c8,"Top Stories",2,1,NULL,"2016-07-02 09:03:15"
2203,259,88ee89ee-c5ee-414b-b90f-1bf22d94164b,UK,2,1,NULL,"2016-07-02 09:04:48"
2204,259,b34b5dac-a317-4457-ae38-ee0117e048e0,World,4,1,NULL,"2016-07-02 12:30:16"
2205,259,b34b5dac-a317-4457-ae38-ee0117e048e0,"Top Stories",5,1,NULL,"2016-07-02 12:32:22"
2206,259,b34b5dac-a317-4457-ae38-ee0117e048e0,"Top Stories",9,1,NULL,"2016-07-02 12:32:50"
2207,259,691ed6dc-0395-48ab-8eb8-2be718b45a3a,Sports,2,1,NULL,"2016-07-02 12:35:30"
2208,250,1e2f2ec7-3bcd-4403-809d-5e419aac85a8,"Entertainment & Arts",4,1,NULL,"2016-07-03 07:27:03"
2209,250,1e2f2ec7-3bcd-4403-809d-5e419aac85a8,UK,1,1,NULL,"2016-07-03 07:29:03"
2210,250,1e2f2ec7-3bcd-4403-809d-5e419aac85a8,Technology,9,1,NULL,"2016-07-03 07:31:18"
2211,250,1e2f2ec7-3bcd-4403-809d-5e419aac85a8,"Science & Environment",6,1,NULL,"2016-07-03 07:33:12"
2212,250,1e2f2ec7-3bcd-4403-809d-5e419aac85a8,Health,4,1,NULL,"2016-07-03 07:35:47"
2213,259,e2f4c2a9-14b6-474b-ab60-db95aeb15582,"Top Stories",3,1,NULL,"2016-07-03 08:20:00"
2214,259,e2f4c2a9-14b6-474b-ab60-db95aeb15582,World,6,1,NULL,"2016-07-03 08:20:46"
2215,259,e2f4c2a9-14b6-474b-ab60-db95aeb15582,Sports,3,1,NULL,"2016-07-03 08:36:57"
2216,259,e2f4c2a9-14b6-474b-ab60-db95aeb15582,Sports,3,1,NULL,"2016-07-03 08:37:09"
2217,259,e2f4c2a9-14b6-474b-ab60-db95aeb15582,Sports,2,1,NULL,"2016-07-03 08:37:16"
2218,258,6f7d4735-59a7-4ded-85fb-96abba4dce22,"Top Stories",2,1,NULL,"2016-07-03 10:55:53"
2219,250,aa948803-9b2d-4563-a782-8061470e3403,"Top Stories",1,1,NULL,"2016-07-03 12:06:08"
2220,250,aa948803-9b2d-4563-a782-8061470e3403,"Top Stories",4,1,NULL,"2016-07-03 12:08:16"
2221,250,aa948803-9b2d-4563-a782-8061470e3403,"Top Stories",5,1,NULL,"2016-07-03 12:11:56"
2222,250,aa948803-9b2d-4563-a782-8061470e3403,Politics,7,1,NULL,"2016-07-03 12:13:52"
2223,250,3ea51445-accf-4442-bad1-617f81eae9e9,Technology,2,1,NULL,"2016-07-03 12:16:06"
2224,259,2945e0de-ceb8-4757-ae84-833e5086b1d4,"Top Stories",2,1,NULL,"2016-07-03 15:31:49"
2225,259,2945e0de-ceb8-4757-ae84-833e5086b1d4,"Top Stories",3,1,NULL,"2016-07-03 15:34:19"
2226,259,2945e0de-ceb8-4757-ae84-833e5086b1d4,World,3,1,NULL,"2016-07-03 15:34:56"
2227,259,2945e0de-ceb8-4757-ae84-833e5086b1d4,World,4,1,NULL,"2016-07-03 15:35:19"
2228,259,b97a80b7-2580-4470-80e3-2689ebda786f,"Top Stories",8,1,NULL,"2016-07-03 21:36:56"
2229,259,b97a80b7-2580-4470-80e3-2689ebda786f,"Top Stories",9,1,NULL,"2016-07-03 21:37:17"
2230,251,05d1376d-a4f2-4649-beb0-1f2b560bbe40,"Top Stories",1,1,NULL,"2016-07-04 00:12:04"
2231,251,05d1376d-a4f2-4649-beb0-1f2b560bbe40,Business,1,1,NULL,"2016-07-04 00:15:12"
2232,250,1e348ae3-069a-4bf0-a2d1-b9d56504acd2,"Top Stories",4,1,NULL,"2016-07-04 06:48:04"
2233,250,1e348ae3-069a-4bf0-a2d1-b9d56504acd2,UK,2,1,NULL,"2016-07-04 06:49:40"
2234,250,1e348ae3-069a-4bf0-a2d1-b9d56504acd2,Politics,4,1,NULL,"2016-07-04 06:56:59"
2235,250,1e348ae3-069a-4bf0-a2d1-b9d56504acd2,UK,1,1,NULL,"2016-07-04 06:58:15"
2236,8,ff592ce0-513c-40b8-a430-878b37aa28a5,"Top Stories",1,1,NULL,"2016-07-04 07:16:10"
2237,125,6b82f256-a283-46f9-be1c-f69e3c4895d9,Sports,1,1,NULL,"2016-07-04 09:13:11"
2238,125,6b82f256-a283-46f9-be1c-f69e3c4895d9,Business,1,1,NULL,"2016-07-04 09:13:45"
2239,258,06a293bb-c63d-44ca-89bb-b253c3e69b1d,"Top Stories",1,1,NULL,"2016-07-04 12:00:56"
2240,258,06a293bb-c63d-44ca-89bb-b253c3e69b1d,"Top Stories",1,1,NULL,"2016-07-04 12:01:18"
2241,250,8ce51d10-7fa5-452f-88eb-02618369e008,"Top Stories",1,1,NULL,"2016-07-04 12:33:12"
2242,250,8ce51d10-7fa5-452f-88eb-02618369e008,World,3,1,NULL,"2016-07-04 12:40:00"
2243,250,8ce51d10-7fa5-452f-88eb-02618369e008,World,3,1,NULL,"2016-07-04 12:40:11"
2244,250,8ce51d10-7fa5-452f-88eb-02618369e008,Business,3,1,NULL,"2016-07-04 12:41:32"
2245,250,8ce51d10-7fa5-452f-88eb-02618369e008,Politics,7,1,NULL,"2016-07-04 12:43:01"
2246,250,8ce51d10-7fa5-452f-88eb-02618369e008,Business,1,1,NULL,"2016-07-04 12:46:01"
2247,250,8ce51d10-7fa5-452f-88eb-02618369e008,"Science & Environment",2,1,NULL,"2016-07-04 12:48:06"
2248,250,8ce51d10-7fa5-452f-88eb-02618369e008,"Science & Environment",2,1,NULL,"2016-07-04 12:48:18"
2249,125,ec229e43-38c8-42bd-9209-15578f93daf9,Health,8,1,NULL,"2016-07-04 14:10:50"
2250,259,a6201a15-8f8a-445d-a34a-b85dfb32306a,"Top Stories",4,1,NULL,"2016-07-04 17:26:48"
2251,259,a6201a15-8f8a-445d-a34a-b85dfb32306a,"Top Stories",6,1,NULL,"2016-07-04 17:27:13"
2252,259,a6201a15-8f8a-445d-a34a-b85dfb32306a,Business,3,1,NULL,"2016-07-04 17:28:18"
2253,251,c557ee3d-a597-498e-a6c7-107aa7bdba47,Politics,1,1,NULL,"2016-07-04 19:11:01"
2254,24,fcaeb519-5ef0-49f3-973a-1f965c899b58,"Top Stories",1,1,NULL,"2016-07-04 22:09:34"
2255,24,fcaeb519-5ef0-49f3-973a-1f965c899b58,Business,3,1,NULL,"2016-07-04 22:11:45"
2256,24,fcaeb519-5ef0-49f3-973a-1f965c899b58,Politics,1,1,NULL,"2016-07-04 22:11:58"
2257,24,fcaeb519-5ef0-49f3-973a-1f965c899b58,Politics,2,1,NULL,"2016-07-04 22:13:42"
2258,250,f113cdbc-c03b-4cc4-bc3d-de4c005301ec,"Top Stories",2,1,NULL,"2016-07-05 06:18:59"
2259,250,f113cdbc-c03b-4cc4-bc3d-de4c005301ec,World,1,1,NULL,"2016-07-05 06:20:33"
2260,250,f113cdbc-c03b-4cc4-bc3d-de4c005301ec,World,2,1,NULL,"2016-07-05 06:21:25"
2261,250,f113cdbc-c03b-4cc4-bc3d-de4c005301ec,Business,6,1,NULL,"2016-07-05 06:23:07"
2262,250,f113cdbc-c03b-4cc4-bc3d-de4c005301ec,Politics,3,1,NULL,"2016-07-05 06:24:09"
2263,250,f113cdbc-c03b-4cc4-bc3d-de4c005301ec,Sports,5,1,NULL,"2016-07-05 06:28:49"
2264,250,d247b096-d279-4a55-b71d-4bc891e4ffd1,"Top Stories",1,1,NULL,"2016-07-05 06:34:41"
2265,126,5b6209e5-9258-4d32-b0a3-962bec2d9196,"Top Stories",9,1,NULL,"2016-07-05 08:44:23"
2266,126,36c808dc-abe0-4e2d-a0b1-bd6e28b3379c,World,3,1,NULL,"2016-07-05 08:45:34"
2267,126,36c808dc-abe0-4e2d-a0b1-bd6e28b3379c,Health,2,1,NULL,"2016-07-05 08:46:20"
2268,250,77c0d629-ce2a-4103-8157-fccc93d62d62,"Top Stories",2,1,NULL,"2016-07-05 14:00:16"
2269,250,77c0d629-ce2a-4103-8157-fccc93d62d62,"Top Stories",5,1,NULL,"2016-07-05 14:01:53"
2270,250,77c0d629-ce2a-4103-8157-fccc93d62d62,Health,8,1,NULL,"2016-07-05 14:03:09"
2271,125,f00a9c32-e92e-4f26-9b81-8ef4d699482b,Sports,1,1,NULL,"2016-07-05 14:54:54"
2272,258,e88a195c-fb76-49a6-9fe9-8f67c2f3d76e,Politics,3,1,NULL,"2016-07-05 15:34:27"
2273,250,cbb60f43-967b-4338-a3df-4b8834f02906,World,1,1,NULL,"2016-07-05 16:07:23"
2274,250,cbb60f43-967b-4338-a3df-4b8834f02906,Business,5,1,NULL,"2016-07-05 16:08:45"
2275,250,cbb60f43-967b-4338-a3df-4b8834f02906,Health,2,1,NULL,"2016-07-05 16:10:34"
2276,250,cbb60f43-967b-4338-a3df-4b8834f02906,"Entertainment & Arts",1,1,NULL,"2016-07-05 16:12:22"
2277,250,8aed27e2-aa97-4d19-a34c-9b43fac21109,World,5,1,NULL,"2016-07-06 05:20:31"
2278,250,8aed27e2-aa97-4d19-a34c-9b43fac21109,Technology,2,1,NULL,"2016-07-06 05:24:29"
2279,250,8aed27e2-aa97-4d19-a34c-9b43fac21109,"Science & Environment",3,1,NULL,"2016-07-06 05:27:09"
2280,250,8aed27e2-aa97-4d19-a34c-9b43fac21109,Health,2,1,NULL,"2016-07-06 05:28:51"
2281,8,3fd5b5a1-e185-4dac-afb1-3ea0baae48ce,"Top Stories",6,1,NULL,"2016-07-06 07:14:29"
2282,8,423bf1ac-1e57-4c57-acf9-d73c47b2559e,"Top Stories",6,1,NULL,"2016-07-06 07:55:30"
2283,250,405d0dc8-3494-4b2b-a840-e2720211084a,"Top Stories",3,1,NULL,"2016-07-06 11:56:12"
2284,250,405d0dc8-3494-4b2b-a840-e2720211084a,"Top Stories",4,1,NULL,"2016-07-06 11:57:54"
2285,250,608ae910-d7a0-4d8f-8d32-1e6e0ba04688,"Top Stories",1,1,NULL,"2016-07-06 16:58:21"
2286,250,608ae910-d7a0-4d8f-8d32-1e6e0ba04688,"Top Stories",2,1,NULL,"2016-07-06 17:03:29"
2287,260,2667fac6-1038-4547-b281-9fa41d6dd49f,Sports,1,1,NULL,"2016-07-06 19:14:03"
2288,261,f60b1224-8ec2-469f-818c-205edeb1f07c,"Top Stories",9,1,NULL,"2016-07-07 10:57:51"
2289,261,f60b1224-8ec2-469f-818c-205edeb1f07c,Health,3,1,NULL,"2016-07-07 10:59:04"
2290,250,64a43d8a-4b67-42b0-9f59-ac8a1bb1c684,"Top Stories",1,1,NULL,"2016-07-07 13:39:29"
2291,261,009b8175-f1ca-4f76-be13-5673098f2d14,"Top Stories",1,1,NULL,"2016-07-07 14:05:25"
2292,261,009b8175-f1ca-4f76-be13-5673098f2d14,World,2,1,NULL,"2016-07-07 14:05:59"
2293,261,009b8175-f1ca-4f76-be13-5673098f2d14,Health,4,1,NULL,"2016-07-07 14:07:44"
2294,261,009b8175-f1ca-4f76-be13-5673098f2d14,"Education & Family",2,1,NULL,"2016-07-07 14:08:31"
2295,261,009b8175-f1ca-4f76-be13-5673098f2d14,"Education & Family",2,1,NULL,"2016-07-07 14:08:47"
2296,250,ccc602e2-2ff0-4cd3-adc5-f25698e6a7db,World,1,1,NULL,"2016-07-07 14:42:27"
2297,8,c72fead9-5978-41e6-9323-cc5b9dc86c4b,World,2,1,NULL,"2016-07-07 17:13:52"
2298,261,80515f53-d41c-4e14-b249-683adddc657c,"Top Stories",2,1,NULL,"2016-07-08 06:57:32"
2299,261,80515f53-d41c-4e14-b249-683adddc657c,World,4,1,NULL,"2016-07-08 06:59:11"
2300,261,80515f53-d41c-4e14-b249-683adddc657c,UK,8,1,NULL,"2016-07-08 07:00:16"
2301,261,80515f53-d41c-4e14-b249-683adddc657c,Health,8,1,NULL,"2016-07-08 07:02:14"
2302,261,80515f53-d41c-4e14-b249-683adddc657c,"Science & Environment",1,1,NULL,"2016-07-08 07:03:13"
2303,261,80515f53-d41c-4e14-b249-683adddc657c,"Science & Environment",3,1,NULL,"2016-07-08 07:04:15"
2304,261,80515f53-d41c-4e14-b249-683adddc657c,"Science & Environment",5,1,NULL,"2016-07-08 07:05:29"
2305,261,80515f53-d41c-4e14-b249-683adddc657c,"Science & Environment",9,1,NULL,"2016-07-08 07:07:26"
2306,261,80515f53-d41c-4e14-b249-683adddc657c,"Entertainment & Arts",5,1,NULL,"2016-07-08 07:08:56"
2307,261,20ddbde0-96ca-4340-9961-0640f3795f87,"Top Stories",3,1,NULL,"2016-07-08 16:38:59"
2308,261,20ddbde0-96ca-4340-9961-0640f3795f87,UK,7,1,NULL,"2016-07-08 16:39:37"
2309,259,bcd1cfd3-279b-4837-b9eb-65e85de46922,"Top Stories",7,1,NULL,"2016-07-08 20:12:27"
2310,261,46b26fe9-956b-4b8c-b7cb-2c56fbaa4ce4,Technology,1,1,NULL,"2016-07-08 22:24:49"
2311,261,46b26fe9-956b-4b8c-b7cb-2c56fbaa4ce4,Technology,4,1,NULL,"2016-07-08 22:25:06"
2312,8,ba929a99-e6eb-4ea1-84cb-40955dd702bb,"Top Stories",2,1,NULL,"2016-07-09 01:39:28"
2313,250,275b62cf-0d89-44d2-b479-12bcac4c8d09,"Top Stories",2,1,NULL,"2016-07-09 06:21:38"
2314,250,275b62cf-0d89-44d2-b479-12bcac4c8d09,"Top Stories",4,1,NULL,"2016-07-09 06:25:50"
2315,250,275b62cf-0d89-44d2-b479-12bcac4c8d09,"Top Stories",7,1,NULL,"2016-07-09 06:27:24"
2316,250,275b62cf-0d89-44d2-b479-12bcac4c8d09,Technology,2,1,NULL,"2016-07-09 06:30:00"
2317,250,275b62cf-0d89-44d2-b479-12bcac4c8d09,Technology,4,1,NULL,"2016-07-09 06:31:22"
2318,250,275b62cf-0d89-44d2-b479-12bcac4c8d09,"Entertainment & Arts",5,1,NULL,"2016-07-09 06:34:53"
2319,250,275b62cf-0d89-44d2-b479-12bcac4c8d09,Technology,5,1,NULL,"2016-07-09 06:38:25"
2320,261,945a3c8c-0d26-41d2-837a-95de47317190,Technology,2,1,NULL,"2016-07-09 07:53:02"
2321,250,f0dc25db-45d0-4305-9ef0-29cd85ea22ca,"Top Stories",1,1,NULL,"2016-07-09 09:51:54"
2322,250,f0dc25db-45d0-4305-9ef0-29cd85ea22ca,Business,2,1,NULL,"2016-07-09 10:00:29"
2323,250,f0dc25db-45d0-4305-9ef0-29cd85ea22ca,Technology,1,1,NULL,"2016-07-09 10:02:52"
2324,261,a7871fd5-6745-4fab-a6b5-e3726e4ecaa3,UK,3,1,NULL,"2016-07-09 13:21:27"
2325,261,a7871fd5-6745-4fab-a6b5-e3726e4ecaa3,UK,9,1,NULL,"2016-07-09 13:22:01"
2326,261,a7871fd5-6745-4fab-a6b5-e3726e4ecaa3,"Science & Environment",3,1,NULL,"2016-07-09 13:23:05"
2327,250,43520516-39a9-449a-9c1c-71aaa91ad32f,"Top Stories",3,1,NULL,"2016-07-09 13:52:19"
2328,250,43520516-39a9-449a-9c1c-71aaa91ad32f,"Top Stories",7,1,NULL,"2016-07-09 13:53:00"
2329,250,d08962da-27cc-45f8-a21e-c9fb8dcb8fcb,"Top Stories",8,1,NULL,"2016-07-09 19:31:42"
2330,250,d08962da-27cc-45f8-a21e-c9fb8dcb8fcb,UK,3,1,NULL,"2016-07-09 19:32:49"
2331,250,d08962da-27cc-45f8-a21e-c9fb8dcb8fcb,Technology,4,1,NULL,"2016-07-09 19:35:10"
2332,250,d08962da-27cc-45f8-a21e-c9fb8dcb8fcb,"Science & Environment",2,1,NULL,"2016-07-09 19:37:18"
2333,250,f120f1a0-4ccc-4a44-9677-851b19723bda,World,1,1,NULL,"2016-07-09 19:42:34"
2334,259,09e5dbaf-a4b7-4e60-8790-4f2125bf59e3,"Top Stories",3,1,NULL,"2016-07-10 01:36:26"
2335,259,09e5dbaf-a4b7-4e60-8790-4f2125bf59e3,"Top Stories",6,1,NULL,"2016-07-10 01:37:44"
2336,259,09e5dbaf-a4b7-4e60-8790-4f2125bf59e3,"Top Stories",9,1,NULL,"2016-07-10 01:38:46"
2337,259,09e5dbaf-a4b7-4e60-8790-4f2125bf59e3,World,2,1,NULL,"2016-07-10 01:39:45"
2338,259,09e5dbaf-a4b7-4e60-8790-4f2125bf59e3,World,4,1,NULL,"2016-07-10 01:40:58"
2339,259,09e5dbaf-a4b7-4e60-8790-4f2125bf59e3,World,5,1,NULL,"2016-07-10 01:41:43"
2340,259,09e5dbaf-a4b7-4e60-8790-4f2125bf59e3,Technology,2,1,NULL,"2016-07-10 01:42:44"
2341,259,09e5dbaf-a4b7-4e60-8790-4f2125bf59e3,Technology,4,1,NULL,"2016-07-10 01:44:11"
2342,259,09e5dbaf-a4b7-4e60-8790-4f2125bf59e3,"Entertainment & Arts",1,1,NULL,"2016-07-10 01:44:55"
2343,261,2a13ccc4-8935-4375-b340-d04f927884ad,"Top Stories",4,1,NULL,"2016-07-10 03:31:39"
2344,261,a5559b7c-f8b9-4232-bba1-5af2203097f8,"Top Stories",4,1,NULL,"2016-07-10 08:51:05"
2345,250,fe1408ac-5f84-4edd-9507-a42cd1d195d2,"Top Stories",1,1,NULL,"2016-07-10 11:31:58"
2346,250,fe1408ac-5f84-4edd-9507-a42cd1d195d2,"Top Stories",2,1,NULL,"2016-07-10 11:34:49"
2347,250,fe1408ac-5f84-4edd-9507-a42cd1d195d2,World,7,1,NULL,"2016-07-10 11:39:01"
2348,127,900ccc86-0b34-44f1-8f2f-055ac12879fd,Technology,1,1,NULL,"2016-07-10 23:28:07"
2349,250,c6e2a333-5be3-49ea-ad71-4d6d7650c361,"Top Stories",2,1,NULL,"2016-07-11 06:06:05"
2350,250,c6e2a333-5be3-49ea-ad71-4d6d7650c361,"Top Stories",4,1,NULL,"2016-07-11 07:16:25"
2351,261,eb8d2556-82dc-4fbc-8066-f9e15f01ad0e,"Science & Environment",1,1,NULL,"2016-07-11 07:17:33"
2352,250,e44e63dc-0d52-4745-a017-2523312d33b7,"Top Stories",1,1,NULL,"2016-07-11 11:16:29"
2353,261,0af0a7d4-93b7-4f78-a627-10986c826bf4,UK,3,1,NULL,"2016-07-11 11:20:23"
2354,250,53b355d8-e501-47c2-a5b9-3aa72922386a,"Top Stories",1,1,NULL,"2016-07-11 11:30:01"
2355,261,1146b18a-e3ca-4bb6-9d91-658ce4cd6c84,UK,6,1,NULL,"2016-07-11 12:04:52"
2356,250,c280411b-4b3a-4155-9ff6-07b338de0f31,"Top Stories",2,1,NULL,"2016-07-11 12:14:07"
2357,261,4539e2e3-90e9-419b-acd1-1597fbe4f42d,World,6,1,NULL,"2016-07-11 18:14:01"
2358,261,4539e2e3-90e9-419b-acd1-1597fbe4f42d,World,6,1,NULL,"2016-07-11 18:14:22"
2359,261,4539e2e3-90e9-419b-acd1-1597fbe4f42d,World,7,1,NULL,"2016-07-11 18:15:03"
2360,261,4539e2e3-90e9-419b-acd1-1597fbe4f42d,Health,1,1,NULL,"2016-07-11 18:15:51"
2361,261,4539e2e3-90e9-419b-acd1-1597fbe4f42d,Technology,1,1,NULL,"2016-07-11 18:16:12"
2362,261,4539e2e3-90e9-419b-acd1-1597fbe4f42d,"Entertainment & Arts",3,1,NULL,"2016-07-11 18:17:29"
2363,261,4539e2e3-90e9-419b-acd1-1597fbe4f42d,"Entertainment & Arts",3,1,NULL,"2016-07-11 18:17:36"
2364,261,4539e2e3-90e9-419b-acd1-1597fbe4f42d,Technology,9,1,NULL,"2016-07-11 18:18:32"
2365,259,172369d8-618e-4041-b974-232fcd2965db,"Top Stories",6,1,NULL,"2016-07-12 06:43:08"
2366,259,172369d8-618e-4041-b974-232fcd2965db,UK,3,1,NULL,"2016-07-12 06:43:29"
2367,259,172369d8-618e-4041-b974-232fcd2965db,UK,2,1,NULL,"2016-07-12 06:43:35"
2368,261,567e9e71-dd2d-4321-87e2-84f0e8d19b69,Technology,3,1,NULL,"2016-07-12 08:07:31"
2369,250,b8ffc2af-977e-41ed-b09c-88d32bad01b1,"Top Stories",2,1,NULL,"2016-07-12 12:42:10"
2370,250,b8ffc2af-977e-41ed-b09c-88d32bad01b1,"Top Stories",4,1,NULL,"2016-07-12 12:45:01"
2371,250,b8ffc2af-977e-41ed-b09c-88d32bad01b1,"Entertainment & Arts",1,1,NULL,"2016-07-12 12:47:26"
2372,261,d94f1c8f-5ea6-4b04-8b52-253dcc0ae65c,"Top Stories",8,1,NULL,"2016-07-12 18:45:03"
2373,261,d94f1c8f-5ea6-4b04-8b52-253dcc0ae65c,UK,7,1,NULL,"2016-07-12 18:45:46"
2374,261,d94f1c8f-5ea6-4b04-8b52-253dcc0ae65c,"Science & Environment",1,1,NULL,"2016-07-12 18:47:20"
2375,250,ee44ab94-02eb-4911-b09d-e54ba737f8b0,"Top Stories",1,1,NULL,"2016-07-13 06:27:42"
2376,250,ee44ab94-02eb-4911-b09d-e54ba737f8b0,"Top Stories",2,1,NULL,"2016-07-13 06:31:19"
2377,250,ee44ab94-02eb-4911-b09d-e54ba737f8b0,World,3,1,NULL,"2016-07-13 06:33:36"
2378,250,ee44ab94-02eb-4911-b09d-e54ba737f8b0,UK,5,1,NULL,"2016-07-13 06:35:43"
2379,250,ee44ab94-02eb-4911-b09d-e54ba737f8b0,UK,7,1,NULL,"2016-07-13 06:36:58"
2380,250,ee44ab94-02eb-4911-b09d-e54ba737f8b0,UK,8,1,NULL,"2016-07-13 06:39:05"
2381,250,ee44ab94-02eb-4911-b09d-e54ba737f8b0,Business,2,1,NULL,"2016-07-13 06:40:22"
2382,250,ee44ab94-02eb-4911-b09d-e54ba737f8b0,Sports,3,1,NULL,"2016-07-13 06:41:39"
2383,250,ee44ab94-02eb-4911-b09d-e54ba737f8b0,Health,8,1,NULL,"2016-07-13 06:44:00"
2384,250,ee44ab94-02eb-4911-b09d-e54ba737f8b0,"Science & Environment",9,1,NULL,"2016-07-13 06:46:24"
2385,250,ee44ab94-02eb-4911-b09d-e54ba737f8b0,Technology,9,1,NULL,"2016-07-13 06:47:42"
2386,261,f8cccb74-12d4-49c8-9e7c-7f24092ce84d,"Top Stories",9,1,NULL,"2016-07-13 07:13:24"
2387,261,f8cccb74-12d4-49c8-9e7c-7f24092ce84d,World,3,1,NULL,"2016-07-13 07:13:55"
2388,261,f8cccb74-12d4-49c8-9e7c-7f24092ce84d,Business,8,1,NULL,"2016-07-13 07:14:56"
2389,261,eff94206-4432-4709-bf66-e627d5380fa5,"Entertainment & Arts",4,1,NULL,"2016-07-13 07:17:21"
2390,250,5d068e98-43c8-4ff9-8026-9221f89e4a26,World,3,1,NULL,"2016-07-13 10:42:19"
2391,250,5d068e98-43c8-4ff9-8026-9221f89e4a26,"Top Stories",1,1,NULL,"2016-07-13 10:42:41"
2392,250,5d068e98-43c8-4ff9-8026-9221f89e4a26,World,5,1,NULL,"2016-07-13 10:43:18"
2393,250,5d068e98-43c8-4ff9-8026-9221f89e4a26,"Top Stories",2,1,NULL,"2016-07-13 10:44:04"
2394,250,5d068e98-43c8-4ff9-8026-9221f89e4a26,"Top Stories",2,1,NULL,"2016-07-13 10:45:47"
2395,250,901886d8-129c-4859-8416-459f7b15629b,World,1,1,NULL,"2016-07-13 14:48:06"
2396,250,25e0ef2f-e5e6-4370-b7dd-5e2f4d38114a,"Top Stories",1,1,NULL,"2016-07-13 20:05:07"
2397,250,25e0ef2f-e5e6-4370-b7dd-5e2f4d38114a,"Top Stories",5,1,NULL,"2016-07-13 20:08:34"
2398,259,f8603983-0676-4eec-9ed2-34fca3e6e0f4,"Top Stories",3,1,NULL,"2016-07-13 21:15:21"
2399,261,2e5fd721-9cf8-4512-a918-ee43dcd01a9f,UK,3,1,NULL,"2016-07-14 07:33:05"
2400,261,2e5fd721-9cf8-4512-a918-ee43dcd01a9f,Health,5,1,NULL,"2016-07-14 07:33:48"
2401,261,2e5fd721-9cf8-4512-a918-ee43dcd01a9f,Health,9,1,NULL,"2016-07-14 07:34:10"
2402,261,2e5fd721-9cf8-4512-a918-ee43dcd01a9f,"Science & Environment",1,1,NULL,"2016-07-14 07:34:59"
2403,261,2e5fd721-9cf8-4512-a918-ee43dcd01a9f,"Science & Environment",9,1,NULL,"2016-07-14 07:35:31"
2404,261,2e5fd721-9cf8-4512-a918-ee43dcd01a9f,"Entertainment & Arts",6,1,NULL,"2016-07-14 07:38:04"
2405,261,76374d9e-d662-44df-bea1-5e62913219f1,"Top Stories",4,1,NULL,"2016-07-14 12:06:45"
2406,259,a13d8dca-062c-41af-9193-69e1dc1d7ae3,"Top Stories",2,1,NULL,"2016-07-14 18:18:58"
2407,259,a13d8dca-062c-41af-9193-69e1dc1d7ae3,"Top Stories",7,1,NULL,"2016-07-14 18:19:28"
2408,259,8c730856-1091-4392-9fe0-29154d64370d,"Top Stories",9,1,NULL,"2016-07-14 18:22:18"
2409,261,dfbf9df2-393c-4eb9-9842-5fe178d0187f,"Top Stories",1,1,NULL,"2016-07-14 22:50:06"
2410,259,406e68db-5dc7-4ff0-88c5-b3e47c033497,"Top Stories",9,1,NULL,"2016-07-14 22:57:18"
2411,126,4cb0ae25-253f-4152-ac61-3a5a2744cf37,World,1,1,NULL,"2016-07-15 10:29:46"
2412,1,c7cab7d1-20c0-45ac-89d6-0a6257004e1d,UK,1,1,NULL,"2016-07-15 15:43:07"
2413,251,3653c212-215b-441f-96b4-c49b0f5d0302,Business,2,1,NULL,"2016-07-15 17:28:05"
2414,262,0a5c90d0-e6fc-49f6-a470-669f25b957f5,Technology,1,1,NULL,"2016-07-15 18:12:54"
2415,262,0a5c90d0-e6fc-49f6-a470-669f25b957f5,Technology,3,1,NULL,"2016-07-15 18:13:25"
2416,262,0a5c90d0-e6fc-49f6-a470-669f25b957f5,"Top Stories",2,1,NULL,"2016-07-15 18:14:13"
2417,262,0a5c90d0-e6fc-49f6-a470-669f25b957f5,"Top Stories",2,1,NULL,"2016-07-15 18:14:32"
2418,262,0a5c90d0-e6fc-49f6-a470-669f25b957f5,World,4,1,NULL,"2016-07-15 18:15:15"
2419,126,ebbd7953-1298-4b1f-b3cb-cf5ece5d7816,"Top Stories",1,1,NULL,"2016-07-15 21:33:41"
2420,126,7b83c4ae-7e1f-4c80-928b-7670b31cd0bb,"Top Stories",1,1,NULL,"2016-07-16 05:03:08"
2421,261,bc5f815c-a15a-46f8-92f1-650ca069a3fe,"Top Stories",1,1,NULL,"2016-07-16 08:28:20"
2422,261,bc5f815c-a15a-46f8-92f1-650ca069a3fe,"Science & Environment",1,1,NULL,"2016-07-16 08:29:45"
2423,258,95d871bb-bbc3-470d-9d22-7ab5c2b95e9e,"Top Stories",1,1,NULL,"2016-07-16 12:55:36"
2424,258,95d871bb-bbc3-470d-9d22-7ab5c2b95e9e,"Top Stories",1,1,NULL,"2016-07-16 12:56:11"
2425,258,95d871bb-bbc3-470d-9d22-7ab5c2b95e9e,"Top Stories",1,1,NULL,"2016-07-16 12:56:22"
2426,259,a8b7871b-9d89-4389-afbe-165b93281530,"Top Stories",1,1,NULL,"2016-07-16 13:13:56"
2427,259,a8b7871b-9d89-4389-afbe-165b93281530,"Top Stories",2,1,NULL,"2016-07-16 13:16:58"
2428,261,858ff2d9-4b66-44ec-8b27-614bc832d176,"Top Stories",4,1,NULL,"2016-07-17 10:20:26"
2429,261,858ff2d9-4b66-44ec-8b27-614bc832d176,World,5,1,NULL,"2016-07-17 10:21:52"
